TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   83.13  103.89   81.84  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
TEXTURE AT STRAIN =    0.9000
   2.176   2.827   0.151  <-- length of phase ellipsoid axes
 -177.03    1.05 -137.39  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
